               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 117,            0.043377,            0.010391,                   0,             0.87613,             0.76667,             0.84046,             0.46968,            0.041329,            0.010618,                   0,           0.0054064,           0.0054064,           0.0054064
                 118,            0.041978,           0.0092621,                   0,             0.87722,             0.78969,             0.85084,             0.48646,            0.041145,            0.010276,                   0,           0.0053668,           0.0053668,           0.0053668
                 119,            0.041073,           0.0098972,                   0,             0.88841,             0.78596,             0.85573,             0.49266,            0.039427,            0.010252,                   0,           0.0053272,           0.0053272,           0.0053272
                 120,            0.042491,            0.009325,                   0,             0.91225,             0.77544,             0.85964,             0.47826,            0.038927,            0.010511,                   0,           0.0052876,           0.0052876,           0.0052876
                 121,            0.041369,            0.010183,                   0,             0.90291,             0.78421,             0.86431,             0.48017,            0.040176,            0.010332,                   0,            0.005248,            0.005248,            0.005248
                 122,            0.041182,            0.010897,                   0,             0.88529,             0.78772,             0.86122,              0.4756,            0.039508,            0.010495,                   0,           0.0052084,           0.0052084,           0.0052084
                 123,            0.045981,            0.010553,                   0,             0.93051,             0.76842,             0.85484,             0.48616,            0.040775,            0.010237,                   0,           0.0051688,           0.0051688,           0.0051688
                 124,             0.04446,           0.0096201,                   0,             0.92311,             0.74912,             0.85016,             0.48143,            0.038871,            0.010392,                   0,           0.0051292,           0.0051292,           0.0051292
                 125,            0.043419,           0.0099944,                   0,             0.90705,             0.77039,              0.8596,             0.48831,            0.040435,            0.010234,                   0,           0.0050896,           0.0050896,           0.0050896
                 126,             0.03856,           0.0099016,                   0,             0.92076,             0.77544,              0.8683,             0.48483,            0.037546,            0.010299,                   0,             0.00505,             0.00505,             0.00505
                 127,            0.039134,            0.010081,                   0,             0.91733,             0.75924,             0.86566,             0.48949,            0.041951,             0.01032,                   0,           0.0050104,           0.0050104,           0.0050104
                 128,            0.043758,           0.0097005,                   0,             0.91963,             0.76284,             0.86755,               0.497,            0.040385,            0.010415,                   0,           0.0049708,           0.0049708,           0.0049708
                 129,            0.040735,           0.0092389,                   0,             0.90428,             0.77897,             0.86629,             0.49311,            0.040154,            0.010392,                   0,           0.0049312,           0.0049312,           0.0049312
                 130,            0.042072,           0.0098024,                   0,             0.90542,             0.77255,             0.87384,             0.50454,            0.039545,            0.010126,                   0,           0.0048916,           0.0048916,           0.0048916
                 131,            0.042633,             0.01056,                   0,             0.91694,              0.7614,              0.8664,             0.49256,            0.041659,            0.010275,                   0,            0.004852,            0.004852,            0.004852
                 132,            0.044075,           0.0095112,                   0,              0.9116,             0.72371,             0.84726,             0.46752,             0.04121,            0.010706,                   0,           0.0048124,           0.0048124,           0.0048124
                 133,             0.04869,           0.0095597,                   0,             0.91734,             0.70088,             0.83335,             0.47255,            0.040542,            0.011216,                   0,           0.0047728,           0.0047728,           0.0047728
